repeat 1/3
Data(x=[10641, 33], edge_index=[2, 44874], y=[10641], central_mask=[10641], train_mask=[10641], val_mask=[10641], test_mask=[10641])
GCNNet(
  (convs): ModuleList(
    (0): GCNConv(33, 64)
    (1): GCNConv(64, 2)
  )
)
auto fixed data split seed to 0, model init seed to 0
Data(x=[10641, 33], edge_index=[2, 44874], y=[10641], central_mask=[10641], train_mask=[10641], val_mask=[10641], test_mask=[10641])
[Dataset-Company()] train_num:1754, val_num:584, test_num:585, class_num:2
Epoch: 025, Loss:0.6696 Train: 0.5924, Val:0.5599, Test: 0.5540, Time(s/epoch):0.0116
Epoch: 026, Loss:0.6704 Train: 0.5929, Val:0.5599, Test: 0.5506, Time(s/epoch):0.0116
Epoch: 027, Loss:0.6684 Train: 0.5935, Val:0.5599, Test: 0.5506, Time(s/epoch):0.0116
Epoch: 028, Loss:0.6658 Train: 0.5929, Val:0.5616, Test: 0.5523, Time(s/epoch):0.0117
Epoch: 029, Loss:0.6681 Train: 0.5918, Val:0.5616, Test: 0.5557, Time(s/epoch):0.0116
Epoch: 030, Loss:0.6663 Train: 0.5941, Val:0.5565, Test: 0.5557, Time(s/epoch):0.0117
Epoch: 031, Loss:0.6670 Train: 0.5941, Val:0.5582, Test: 0.5574, Time(s/epoch):0.0116
Epoch: 032, Loss:0.6688 Train: 0.5935, Val:0.5582, Test: 0.5574, Time(s/epoch):0.0116
Epoch: 033, Loss:0.6675 Train: 0.5929, Val:0.5582, Test: 0.5557, Time(s/epoch):0.0121
Epoch: 034, Loss:0.6694 Train: 0.5924, Val:0.5565, Test: 0.5523, Time(s/epoch):0.0120
Epoch: 035, Loss:0.6665 Train: 0.5924, Val:0.5582, Test: 0.5506, Time(s/epoch):0.0118
Epoch: 036, Loss:0.6657 Train: 0.5912, Val:0.5599, Test: 0.5523, Time(s/epoch):0.0117
Epoch: 037, Loss:0.6676 Train: 0.5918, Val:0.5599, Test: 0.5540, Time(s/epoch):0.0117
Epoch: 038, Loss:0.6662 Train: 0.5918, Val:0.5616, Test: 0.5506, Time(s/epoch):0.0117
Epoch: 039, Loss:0.6649 Train: 0.5901, Val:0.5582, Test: 0.5523, Time(s/epoch):0.0117
Epoch: 040, Loss:0.6675 Train: 0.5906, Val:0.5565, Test: 0.5523, Time(s/epoch):0.0117
Epoch: 041, Loss:0.6658 Train: 0.5901, Val:0.5582, Test: 0.5506, Time(s/epoch):0.0117
Epoch: 042, Loss:0.6648 Train: 0.5889, Val:0.5582, Test: 0.5557, Time(s/epoch):0.0118
Epoch: 043, Loss:0.6659 Train: 0.5889, Val:0.5565, Test: 0.5540, Time(s/epoch):0.0117
Epoch: 044, Loss:0.6654 Train: 0.5906, Val:0.5565, Test: 0.5557, Time(s/epoch):0.0117
Epoch: 045, Loss:0.6661 Train: 0.5895, Val:0.5548, Test: 0.5557, Time(s/epoch):0.0117
Epoch: 046, Loss:0.6656 Train: 0.5889, Val:0.5548, Test: 0.5557, Time(s/epoch):0.0117
Epoch: 047, Loss:0.6656 Train: 0.5895, Val:0.5548, Test: 0.5574, Time(s/epoch):0.0117
Epoch: 048, Loss:0.6660 Train: 0.5889, Val:0.5479, Test: 0.5608, Time(s/epoch):0.0117
Epoch: 049, Loss:0.6648 Train: 0.5912, Val:0.5479, Test: 0.5591, Time(s/epoch):0.0116
Epoch: 050, Loss:0.6651 Train: 0.5912, Val:0.5479, Test: 0.5574, Time(s/epoch):0.0116
Epoch: 051, Loss:0.6638 Train: 0.5924, Val:0.5445, Test: 0.5557, Time(s/epoch):0.0120
Epoch: 052, Loss:0.6621 Train: 0.5924, Val:0.5428, Test: 0.5574, Time(s/epoch):0.0100
Epoch: 053, Loss:0.6651 Train: 0.5924, Val:0.5462, Test: 0.5574, Time(s/epoch):0.0097
Epoch: 054, Loss:0.6632 Train: 0.5924, Val:0.5462, Test: 0.5574, Time(s/epoch):0.0098
Epoch: 055, Loss:0.6647 Train: 0.5929, Val:0.5479, Test: 0.5557, Time(s/epoch):0.0094
Epoch: 056, Loss:0.6649 Train: 0.5918, Val:0.5462, Test: 0.5557, Time(s/epoch):0.0093
Epoch: 057, Loss:0.6630 Train: 0.5929, Val:0.5479, Test: 0.5540, Time(s/epoch):0.0092
Epoch: 058, Loss:0.6635 Train: 0.5941, Val:0.5479, Test: 0.5540, Time(s/epoch):0.0091
Epoch: 059, Loss:0.6620 Train: 0.5946, Val:0.5462, Test: 0.5540, Time(s/epoch):0.0091
Epoch: 060, Loss:0.6632 Train: 0.5946, Val:0.5479, Test: 0.5540, Time(s/epoch):0.0088
Epoch: 061, Loss:0.6634 Train: 0.5964, Val:0.5479, Test: 0.5523, Time(s/epoch):0.0090
Epoch: 062, Loss:0.6643 Train: 0.5969, Val:0.5479, Test: 0.5523, Time(s/epoch):0.0088
Epoch: 063, Loss:0.6647 Train: 0.5969, Val:0.5479, Test: 0.5523, Time(s/epoch):0.0091
Epoch: 064, Loss:0.6646 Train: 0.5969, Val:0.5479, Test: 0.5523, Time(s/epoch):0.0088
Epoch: 065, Loss:0.6644 Train: 0.5975, Val:0.5462, Test: 0.5540, Time(s/epoch):0.0090
Epoch: 066, Loss:0.6647 Train: 0.5975, Val:0.5462, Test: 0.5523, Time(s/epoch):0.0089
Epoch: 067, Loss:0.6608 Train: 0.5981, Val:0.5479, Test: 0.5557, Time(s/epoch):0.0090
Epoch: 068, Loss:0.6639 Train: 0.5969, Val:0.5479, Test: 0.5540, Time(s/epoch):0.0091
Epoch: 069, Loss:0.6621 Train: 0.5992, Val:0.5462, Test: 0.5523, Time(s/epoch):0.0090
Epoch: 070, Loss:0.6622 Train: 0.5986, Val:0.5445, Test: 0.5540, Time(s/epoch):0.0088
Epoch: 071, Loss:0.6634 Train: 0.5992, Val:0.5445, Test: 0.5506, Time(s/epoch):0.0088
Epoch: 072, Loss:0.6615 Train: 0.5975, Val:0.5445, Test: 0.5506, Time(s/epoch):0.0088
Epoch: 073, Loss:0.6640 Train: 0.5969, Val:0.5445, Test: 0.5506, Time(s/epoch):0.0094
Epoch: 074, Loss:0.6627 Train: 0.5969, Val:0.5428, Test: 0.5557, Time(s/epoch):0.0090
Epoch: 075, Loss:0.6621 Train: 0.5964, Val:0.5394, Test: 0.5557, Time(s/epoch):0.0089
Epoch: 076, Loss:0.6628 Train: 0.5958, Val:0.5394, Test: 0.5557, Time(s/epoch):0.0089
Epoch: 077, Loss:0.6629 Train: 0.5975, Val:0.5394, Test: 0.5557, Time(s/epoch):0.0091
Epoch: 078, Loss:0.6594 Train: 0.5975, Val:0.5394, Test: 0.5574, Time(s/epoch):0.0091
Epoch: 079, Loss:0.6624 Train: 0.5998, Val:0.5394, Test: 0.5574, Time(s/epoch):0.0092
Epoch: 080, Loss:0.6614 Train: 0.6021, Val:0.5377, Test: 0.5591, Time(s/epoch):0.0091
Epoch: 081, Loss:0.6622 Train: 0.6026, Val:0.5394, Test: 0.5557, Time(s/epoch):0.0089
Epoch: 082, Loss:0.6605 Train: 0.6021, Val:0.5394, Test: 0.5574, Time(s/epoch):0.0088
Epoch: 083, Loss:0.6633 Train: 0.6015, Val:0.5377, Test: 0.5557, Time(s/epoch):0.0091
Epoch: 084, Loss:0.6604 Train: 0.5998, Val:0.5360, Test: 0.5574, Time(s/epoch):0.0089
Epoch: 085, Loss:0.6614 Train: 0.5998, Val:0.5342, Test: 0.5574, Time(s/epoch):0.0090
Epoch: 086, Loss:0.6611 Train: 0.6009, Val:0.5360, Test: 0.5574, Time(s/epoch):0.0088
Epoch: 087, Loss:0.6632 Train: 0.5975, Val:0.5394, Test: 0.5574, Time(s/epoch):0.0118
Epoch: 088, Loss:0.6641 Train: 0.5981, Val:0.5411, Test: 0.5574, Time(s/epoch):0.0089
Epoch: 089, Loss:0.6609 Train: 0.5998, Val:0.5428, Test: 0.5540, Time(s/epoch):0.0091
Epoch: 090, Loss:0.6609 Train: 0.5969, Val:0.5428, Test: 0.5557, Time(s/epoch):0.0091
Epoch: 091, Loss:0.6622 Train: 0.5981, Val:0.5445, Test: 0.5574, Time(s/epoch):0.0091
Epoch: 092, Loss:0.6607 Train: 0.5986, Val:0.5445, Test: 0.5557, Time(s/epoch):0.0089
Epoch: 093, Loss:0.6630 Train: 0.5998, Val:0.5445, Test: 0.5557, Time(s/epoch):0.0089
Epoch: 094, Loss:0.6590 Train: 0.6015, Val:0.5445, Test: 0.5523, Time(s/epoch):0.0091
Epoch: 095, Loss:0.6630 Train: 0.6049, Val:0.5445, Test: 0.5523, Time(s/epoch):0.0093
Epoch: 096, Loss:0.6632 Train: 0.6038, Val:0.5428, Test: 0.5540, Time(s/epoch):0.0095
Epoch: 097, Loss:0.6603 Train: 0.6021, Val:0.5411, Test: 0.5557, Time(s/epoch):0.0089
Epoch: 098, Loss:0.6623 Train: 0.6009, Val:0.5394, Test: 0.5540, Time(s/epoch):0.0090
Epoch: 099, Loss:0.6619 Train: 0.5986, Val:0.5497, Test: 0.5540, Time(s/epoch):0.0088
Epoch: 100, Loss:0.6639 Train: 0.5975, Val:0.5497, Test: 0.5540, Time(s/epoch):0.0090
Epoch: 101, Loss:0.6614 Train: 0.5964, Val:0.5479, Test: 0.5557, Time(s/epoch):0.0091
Epoch: 102, Loss:0.6598 Train: 0.5941, Val:0.5479, Test: 0.5591, Time(s/epoch):0.0090
Epoch: 103, Loss:0.6612 Train: 0.5952, Val:0.5479, Test: 0.5574, Time(s/epoch):0.0092
Epoch: 104, Loss:0.6603 Train: 0.5952, Val:0.5497, Test: 0.5557, Time(s/epoch):0.0089
Epoch: 105, Loss:0.6593 Train: 0.5969, Val:0.5514, Test: 0.5557, Time(s/epoch):0.0092
Epoch: 106, Loss:0.6602 Train: 0.5964, Val:0.5514, Test: 0.5574, Time(s/epoch):0.0094
Epoch: 107, Loss:0.6571 Train: 0.6015, Val:0.5479, Test: 0.5574, Time(s/epoch):0.0095
Epoch: 108, Loss:0.6627 Train: 0.6021, Val:0.5479, Test: 0.5608, Time(s/epoch):0.0091
Epoch: 109, Loss:0.6597 Train: 0.6043, Val:0.5479, Test: 0.5574, Time(s/epoch):0.0092
Epoch: 110, Loss:0.6619 Train: 0.6043, Val:0.5462, Test: 0.5591, Time(s/epoch):0.0091
Epoch: 111, Loss:0.6585 Train: 0.6055, Val:0.5445, Test: 0.5574, Time(s/epoch):0.0090
Epoch: 112, Loss:0.6627 Train: 0.6055, Val:0.5428, Test: 0.5591, Time(s/epoch):0.0089
Epoch: 113, Loss:0.6606 Train: 0.6043, Val:0.5411, Test: 0.5540, Time(s/epoch):0.0091
Epoch: 114, Loss:0.6620 Train: 0.6060, Val:0.5394, Test: 0.5540, Time(s/epoch):0.0088
Epoch: 115, Loss:0.6620 Train: 0.6049, Val:0.5394, Test: 0.5523, Time(s/epoch):0.0088
Epoch: 116, Loss:0.6583 Train: 0.6043, Val:0.5377, Test: 0.5523, Time(s/epoch):0.0090
Epoch: 117, Loss:0.6590 Train: 0.6038, Val:0.5377, Test: 0.5523, Time(s/epoch):0.0089
Epoch: 118, Loss:0.6598 Train: 0.6038, Val:0.5377, Test: 0.5540, Time(s/epoch):0.0093
Epoch: 119, Loss:0.6595 Train: 0.6032, Val:0.5377, Test: 0.5540, Time(s/epoch):0.0090
Epoch: 120, Loss:0.6588 Train: 0.6026, Val:0.5360, Test: 0.5540, Time(s/epoch):0.0088
Epoch: 121, Loss:0.6609 Train: 0.6032, Val:0.5377, Test: 0.5523, Time(s/epoch):0.0088
Epoch: 122, Loss:0.6598 Train: 0.6009, Val:0.5360, Test: 0.5540, Time(s/epoch):0.0091
Epoch: 123, Loss:0.6614 Train: 0.6003, Val:0.5394, Test: 0.5557, Time(s/epoch):0.0089
Epoch: 124, Loss:0.6606 Train: 0.6003, Val:0.5428, Test: 0.5523, Time(s/epoch):0.0088
Epoch: 125, Loss:0.6606 Train: 0.6003, Val:0.5411, Test: 0.5557, Time(s/epoch):0.0087
Epoch: 126, Loss:0.6618 Train: 0.5992, Val:0.5445, Test: 0.5523, Time(s/epoch):0.0087
Epoch: 127, Loss:0.6621 Train: 0.5986, Val:0.5462, Test: 0.5523, Time(s/epoch):0.0086
Epoch: 128, Loss:0.6617 Train: 0.5969, Val:0.5479, Test: 0.5557, Time(s/epoch):0.0086
Epoch: 129, Loss:0.6610 Train: 0.5958, Val:0.5462, Test: 0.5557, Time(s/epoch):0.0087
Epoch: 130, Loss:0.6588 Train: 0.5969, Val:0.5497, Test: 0.5574, Time(s/epoch):0.0088
Epoch: 131, Loss:0.6605 Train: 0.5969, Val:0.5497, Test: 0.5540, Time(s/epoch):0.0088
Epoch: 132, Loss:0.6605 Train: 0.5975, Val:0.5497, Test: 0.5506, Time(s/epoch):0.0087
Epoch: 133, Loss:0.6627 Train: 0.5998, Val:0.5462, Test: 0.5574, Time(s/epoch):0.0087
Epoch: 134, Loss:0.6616 Train: 0.6009, Val:0.5462, Test: 0.5574, Time(s/epoch):0.0088
Epoch: 135, Loss:0.6609 Train: 0.6026, Val:0.5445, Test: 0.5557, Time(s/epoch):0.0088
Epoch: 136, Loss:0.6591 Train: 0.6043, Val:0.5428, Test: 0.5523, Time(s/epoch):0.0088
Epoch: 137, Loss:0.6594 Train: 0.6049, Val:0.5428, Test: 0.5523, Time(s/epoch):0.0088
Epoch: 138, Loss:0.6601 Train: 0.6026, Val:0.5411, Test: 0.5540, Time(s/epoch):0.0089
Epoch: 139, Loss:0.6565 Train: 0.6026, Val:0.5411, Test: 0.5540, Time(s/epoch):0.0088
Epoch: 140, Loss:0.6585 Train: 0.6009, Val:0.5445, Test: 0.5540, Time(s/epoch):0.0087
Epoch: 141, Loss:0.6602 Train: 0.6026, Val:0.5411, Test: 0.5540, Time(s/epoch):0.0092
Epoch: 142, Loss:0.6606 Train: 0.6009, Val:0.5462, Test: 0.5591, Time(s/epoch):0.0089
Epoch: 143, Loss:0.6607 Train: 0.6009, Val:0.5445, Test: 0.5642, Time(s/epoch):0.0089
Epoch: 144, Loss:0.6621 Train: 0.6021, Val:0.5462, Test: 0.5642, Time(s/epoch):0.0090
Epoch: 145, Loss:0.6582 Train: 0.6032, Val:0.5462, Test: 0.5642, Time(s/epoch):0.0097
Epoch: 146, Loss:0.6605 Train: 0.6021, Val:0.5479, Test: 0.5625, Time(s/epoch):0.0092
Epoch: 147, Loss:0.6567 Train: 0.6021, Val:0.5462, Test: 0.5642, Time(s/epoch):0.0094
Epoch: 148, Loss:0.6582 Train: 0.6021, Val:0.5428, Test: 0.5625, Time(s/epoch):0.0093
Epoch: 149, Loss:0.6611 Train: 0.6055, Val:0.5377, Test: 0.5659, Time(s/epoch):0.0093
Epoch: 150, Loss:0.6589 Train: 0.6038, Val:0.5428, Test: 0.5642, Time(s/epoch):0.0090
Epoch: 151, Loss:0.6602 Train: 0.6049, Val:0.5411, Test: 0.5608, Time(s/epoch):0.0094
Epoch: 152, Loss:0.6590 Train: 0.6032, Val:0.5394, Test: 0.5608, Time(s/epoch):0.0091
Epoch: 153, Loss:0.6598 Train: 0.6021, Val:0.5445, Test: 0.5591, Time(s/epoch):0.0093
Epoch: 154, Loss:0.6595 Train: 0.6003, Val:0.5479, Test: 0.5557, Time(s/epoch):0.0094
Epoch: 155, Loss:0.6593 Train: 0.5998, Val:0.5479, Test: 0.5540, Time(s/epoch):0.0089
Epoch: 156, Loss:0.6581 Train: 0.6021, Val:0.5479, Test: 0.5557, Time(s/epoch):0.0092
Epoch: 157, Loss:0.6590 Train: 0.6021, Val:0.5479, Test: 0.5557, Time(s/epoch):0.0095
Epoch: 158, Loss:0.6608 Train: 0.6015, Val:0.5411, Test: 0.5574, Time(s/epoch):0.0173
Epoch: 159, Loss:0.6639 Train: 0.6026, Val:0.5394, Test: 0.5557, Time(s/epoch):0.0178
Epoch: 160, Loss:0.6610 Train: 0.6038, Val:0.5394, Test: 0.5574, Time(s/epoch):0.0167
Epoch: 161, Loss:0.6592 Train: 0.6021, Val:0.5377, Test: 0.5591, Time(s/epoch):0.0160
Epoch: 162, Loss:0.6605 Train: 0.6026, Val:0.5377, Test: 0.5591, Time(s/epoch):0.0140
Epoch: 163, Loss:0.6574 Train: 0.6009, Val:0.5394, Test: 0.5608, Time(s/epoch):0.0168
Epoch: 164, Loss:0.6593 Train: 0.6049, Val:0.5411, Test: 0.5608, Time(s/epoch):0.0176
Epoch: 165, Loss:0.6581 Train: 0.6043, Val:0.5411, Test: 0.5608, Time(s/epoch):0.0163
Epoch: 166, Loss:0.6600 Train: 0.6015, Val:0.5445, Test: 0.5574, Time(s/epoch):0.0157
Epoch: 167, Loss:0.6572 Train: 0.5998, Val:0.5445, Test: 0.5540, Time(s/epoch):0.0151
Epoch: 168, Loss:0.6606 Train: 0.5981, Val:0.5445, Test: 0.5574, Time(s/epoch):0.0144
Epoch: 169, Loss:0.6587 Train: 0.6003, Val:0.5445, Test: 0.5608, Time(s/epoch):0.0141
Epoch: 170, Loss:0.6589 Train: 0.6021, Val:0.5411, Test: 0.5625, Time(s/epoch):0.0139
Epoch: 171, Loss:0.6589 Train: 0.6043, Val:0.5428, Test: 0.5591, Time(s/epoch):0.0170
Epoch: 172, Loss:0.6590 Train: 0.6038, Val:0.5462, Test: 0.5557, Time(s/epoch):0.0140
Epoch: 173, Loss:0.6595 Train: 0.6032, Val:0.5394, Test: 0.5540, Time(s/epoch):0.0139
Epoch: 174, Loss:0.6602 Train: 0.6032, Val:0.5445, Test: 0.5540, Time(s/epoch):0.0137
Epoch: 175, Loss:0.6576 Train: 0.6043, Val:0.5411, Test: 0.5574, Time(s/epoch):0.0140
Epoch: 176, Loss:0.6622 Train: 0.6032, Val:0.5462, Test: 0.5574, Time(s/epoch):0.0137
Epoch: 177, Loss:0.6620 Train: 0.6038, Val:0.5428, Test: 0.5557, Time(s/epoch):0.0137
Epoch: 178, Loss:0.6607 Train: 0.6015, Val:0.5479, Test: 0.5557, Time(s/epoch):0.0138
Epoch: 179, Loss:0.6613 Train: 0.5998, Val:0.5497, Test: 0.5557, Time(s/epoch):0.0137
Epoch: 180, Loss:0.6608 Train: 0.5992, Val:0.5479, Test: 0.5540, Time(s/epoch):0.0136
Epoch: 181, Loss:0.6584 Train: 0.6009, Val:0.5428, Test: 0.5574, Time(s/epoch):0.0136
Epoch: 182, Loss:0.6616 Train: 0.6021, Val:0.5411, Test: 0.5540, Time(s/epoch):0.0136
Epoch: 183, Loss:0.6590 Train: 0.6026, Val:0.5377, Test: 0.5540, Time(s/epoch):0.0136
Epoch: 184, Loss:0.6574 Train: 0.6066, Val:0.5377, Test: 0.5540, Time(s/epoch):0.0135
Epoch: 185, Loss:0.6600 Train: 0.6066, Val:0.5377, Test: 0.5557, Time(s/epoch):0.0134
Epoch: 186, Loss:0.6583 Train: 0.6072, Val:0.5377, Test: 0.5540, Time(s/epoch):0.0134
Epoch: 187, Loss:0.6591 Train: 0.6055, Val:0.5394, Test: 0.5574, Time(s/epoch):0.0134
Epoch: 188, Loss:0.6596 Train: 0.6038, Val:0.5445, Test: 0.5591, Time(s/epoch):0.0134
Epoch: 189, Loss:0.6576 Train: 0.6015, Val:0.5462, Test: 0.5608, Time(s/epoch):0.0134
Epoch: 190, Loss:0.6585 Train: 0.6009, Val:0.5497, Test: 0.5608, Time(s/epoch):0.0136
Epoch: 191, Loss:0.6596 Train: 0.6026, Val:0.5497, Test: 0.5608, Time(s/epoch):0.0134
Epoch: 192, Loss:0.6586 Train: 0.6043, Val:0.5514, Test: 0.5591, Time(s/epoch):0.0133
Epoch: 193, Loss:0.6589 Train: 0.6055, Val:0.5497, Test: 0.5608, Time(s/epoch):0.0133
Epoch: 194, Loss:0.6566 Train: 0.6049, Val:0.5479, Test: 0.5642, Time(s/epoch):0.0133
Epoch: 195, Loss:0.6567 Train: 0.6055, Val:0.5497, Test: 0.5642, Time(s/epoch):0.0133
Epoch: 196, Loss:0.6581 Train: 0.6055, Val:0.5445, Test: 0.5591, Time(s/epoch):0.0133
Epoch: 197, Loss:0.6617 Train: 0.6072, Val:0.5428, Test: 0.5608, Time(s/epoch):0.0133
Epoch: 198, Loss:0.6595 Train: 0.6049, Val:0.5428, Test: 0.5591, Time(s/epoch):0.0133
Epoch: 199, Loss:0.6622 Train: 0.6032, Val:0.5394, Test: 0.5574, Time(s/epoch):0.0134
Epoch: 200, Loss:0.6594 Train: 0.6038, Val:0.5428, Test: 0.5574, Time(s/epoch):0.0133
Epoch: 201, Loss:0.6565 Train: 0.6026, Val:0.5445, Test: 0.5574, Time(s/epoch):0.0134
Epoch: 202, Loss:0.6604 Train: 0.6032, Val:0.5462, Test: 0.5608, Time(s/epoch):0.0133
Epoch: 203, Loss:0.6602 Train: 0.6038, Val:0.5497, Test: 0.5591, Time(s/epoch):0.0133
Epoch: 204, Loss:0.6600 Train: 0.6032, Val:0.5497, Test: 0.5608, Time(s/epoch):0.0134
Epoch: 205, Loss:0.6582 Train: 0.6026, Val:0.5445, Test: 0.5642, Time(s/epoch):0.0134
Epoch: 206, Loss:0.6569 Train: 0.6015, Val:0.5479, Test: 0.5676, Time(s/epoch):0.0137
Epoch: 207, Loss:0.6589 Train: 0.6003, Val:0.5497, Test: 0.5659, Time(s/epoch):0.0134
Epoch: 208, Loss:0.6594 Train: 0.6021, Val:0.5479, Test: 0.5642, Time(s/epoch):0.0126
Epoch: 209, Loss:0.6585 Train: 0.6021, Val:0.5479, Test: 0.5591, Time(s/epoch):0.0108
Epoch: 210, Loss:0.6571 Train: 0.6015, Val:0.5479, Test: 0.5574, Time(s/epoch):0.0107
Epoch: 211, Loss:0.6574 Train: 0.6021, Val:0.5479, Test: 0.5608, Time(s/epoch):0.0104
Epoch: 212, Loss:0.6577 Train: 0.6009, Val:0.5497, Test: 0.5625, Time(s/epoch):0.0102
Epoch: 213, Loss:0.6558 Train: 0.6015, Val:0.5497, Test: 0.5625, Time(s/epoch):0.0100
Epoch: 214, Loss:0.6624 Train: 0.6032, Val:0.5514, Test: 0.5625, Time(s/epoch):0.0101
Epoch: 215, Loss:0.6569 Train: 0.6043, Val:0.5497, Test: 0.5608, Time(s/epoch):0.0102
Epoch: 216, Loss:0.6600 Train: 0.6032, Val:0.5479, Test: 0.5591, Time(s/epoch):0.0101
Epoch: 217, Loss:0.6598 Train: 0.6021, Val:0.5497, Test: 0.5608, Time(s/epoch):0.0099
Epoch: 218, Loss:0.6610 Train: 0.6038, Val:0.5428, Test: 0.5608, Time(s/epoch):0.0103
Epoch: 219, Loss:0.6585 Train: 0.6049, Val:0.5428, Test: 0.5591, Time(s/epoch):0.0101
Epoch: 220, Loss:0.6567 Train: 0.6055, Val:0.5377, Test: 0.5608, Time(s/epoch):0.0102
Epoch: 221, Loss:0.6601 Train: 0.6049, Val:0.5377, Test: 0.5608, Time(s/epoch):0.0100
Epoch: 222, Loss:0.6593 Train: 0.6032, Val:0.5411, Test: 0.5625, Time(s/epoch):0.0102
Epoch: 223, Loss:0.6597 Train: 0.6021, Val:0.5445, Test: 0.5574, Time(s/epoch):0.0100
Epoch: 224, Loss:0.6601 Train: 0.5998, Val:0.5514, Test: 0.5574, Time(s/epoch):0.0102
Epoch: 225, Loss:0.6572 Train: 0.5986, Val:0.5514, Test: 0.5591, Time(s/epoch):0.0100
Epoch: 226, Loss:0.6583 Train: 0.5992, Val:0.5531, Test: 0.5591, Time(s/epoch):0.0106
Epoch: 227, Loss:0.6603 Train: 0.5986, Val:0.5497, Test: 0.5574, Time(s/epoch):0.0101
Epoch: 228, Loss:0.6600 Train: 0.5986, Val:0.5462, Test: 0.5574, Time(s/epoch):0.0103
Epoch: 229, Loss:0.6603 Train: 0.6021, Val:0.5462, Test: 0.5557, Time(s/epoch):0.0101
Epoch: 230, Loss:0.6618 Train: 0.6055, Val:0.5445, Test: 0.5574, Time(s/epoch):0.0102
Epoch: 231, Loss:0.6570 Train: 0.6043, Val:0.5445, Test: 0.5574, Time(s/epoch):0.0100
Epoch: 232, Loss:0.6601 Train: 0.6043, Val:0.5428, Test: 0.5574, Time(s/epoch):0.0100
Epoch: 233, Loss:0.6586 Train: 0.6026, Val:0.5428, Test: 0.5540, Time(s/epoch):0.0100
Epoch: 234, Loss:0.6560 Train: 0.6038, Val:0.5428, Test: 0.5540, Time(s/epoch):0.0101
Epoch: 235, Loss:0.6618 Train: 0.6003, Val:0.5479, Test: 0.5523, Time(s/epoch):0.0101
Epoch: 236, Loss:0.6589 Train: 0.5969, Val:0.5479, Test: 0.5540, Time(s/epoch):0.0100
