repeat 1/3
Data(x=[10641, 33], edge_index=[2, 44874], y=[10641], central_mask=[10641], train_mask=[10641], val_mask=[10641], test_mask=[10641])
GCN2(
  (lins): ModuleList(
    (0): Linear(33, 64, bias=True)
    (1): Linear(64, 2, bias=True)
  )
  (convs): ModuleList(
    (0): GCN2Conv(64, alpha=0.1, beta=0.4054651081081644)
    (1): GCN2Conv(64, alpha=0.1, beta=0.22314355131420976)
    (2): GCN2Conv(64, alpha=0.1, beta=0.15415067982725836)
    (3): GCN2Conv(64, alpha=0.1, beta=0.11778303565638346)
    (4): GCN2Conv(64, alpha=0.1, beta=0.09531017980432493)
    (5): GCN2Conv(64, alpha=0.1, beta=0.08004270767353636)
  )
)
auto fixed data split seed to 0, model init seed to 0
Data(x=[10641, 33], edge_index=[2, 44874], y=[10641], central_mask=[10641], train_mask=[10641], val_mask=[10641], test_mask=[10641])
[Dataset-Company()] train_num:1754, val_num:584, test_num:585, class_num:2
Epoch: 016, Loss:0.6849 Train: 0.5707, Val:0.5702, Test: 0.5799, Time(s/epoch):0.0157
Epoch: 017, Loss:0.6855 Train: 0.5707, Val:0.5702, Test: 0.5799, Time(s/epoch):0.0157
Epoch: 018, Loss:0.6839 Train: 0.5707, Val:0.5702, Test: 0.5799, Time(s/epoch):0.0156
Epoch: 019, Loss:0.6834 Train: 0.5707, Val:0.5702, Test: 0.5799, Time(s/epoch):0.0157
Epoch: 020, Loss:0.6815 Train: 0.5707, Val:0.5702, Test: 0.5799, Time(s/epoch):0.0158
Epoch: 021, Loss:0.6827 Train: 0.5707, Val:0.5702, Test: 0.5799, Time(s/epoch):0.0157
Epoch: 022, Loss:0.6834 Train: 0.5707, Val:0.5702, Test: 0.5799, Time(s/epoch):0.0157
Epoch: 023, Loss:0.6837 Train: 0.5707, Val:0.5702, Test: 0.5799, Time(s/epoch):0.0161
Epoch: 024, Loss:0.6826 Train: 0.5707, Val:0.5702, Test: 0.5799, Time(s/epoch):0.0156
Epoch: 025, Loss:0.6841 Train: 0.5707, Val:0.5702, Test: 0.5799, Time(s/epoch):0.0156
Epoch: 026, Loss:0.6820 Train: 0.5707, Val:0.5702, Test: 0.5799, Time(s/epoch):0.0153
Epoch: 027, Loss:0.6824 Train: 0.5707, Val:0.5702, Test: 0.5799, Time(s/epoch):0.0153
Epoch: 028, Loss:0.6821 Train: 0.5707, Val:0.5702, Test: 0.5799, Time(s/epoch):0.0144
Epoch: 029, Loss:0.6816 Train: 0.5707, Val:0.5702, Test: 0.5799, Time(s/epoch):0.0140
Epoch: 030, Loss:0.6797 Train: 0.5718, Val:0.5736, Test: 0.5816, Time(s/epoch):0.0142
Epoch: 031, Loss:0.6806 Train: 0.5730, Val:0.5702, Test: 0.5834, Time(s/epoch):0.0136
Epoch: 032, Loss:0.6819 Train: 0.5730, Val:0.5702, Test: 0.5834, Time(s/epoch):0.0140
Epoch: 033, Loss:0.6811 Train: 0.5730, Val:0.5702, Test: 0.5834, Time(s/epoch):0.0168
Epoch: 034, Loss:0.6803 Train: 0.5730, Val:0.5702, Test: 0.5834, Time(s/epoch):0.0140
Epoch: 035, Loss:0.6802 Train: 0.5735, Val:0.5719, Test: 0.5834, Time(s/epoch):0.0137
Epoch: 036, Loss:0.6796 Train: 0.5741, Val:0.5736, Test: 0.5816, Time(s/epoch):0.0138
Epoch: 037, Loss:0.6787 Train: 0.5747, Val:0.5736, Test: 0.5834, Time(s/epoch):0.0142
Epoch: 038, Loss:0.6803 Train: 0.5753, Val:0.5753, Test: 0.5834, Time(s/epoch):0.0134
Epoch: 039, Loss:0.6820 Train: 0.5741, Val:0.5771, Test: 0.5834, Time(s/epoch):0.0135
Epoch: 040, Loss:0.6774 Train: 0.5753, Val:0.5771, Test: 0.5816, Time(s/epoch):0.0136
Epoch: 041, Loss:0.6805 Train: 0.5764, Val:0.5753, Test: 0.5782, Time(s/epoch):0.0134
Epoch: 042, Loss:0.6784 Train: 0.5764, Val:0.5753, Test: 0.5782, Time(s/epoch):0.0135
Epoch: 043, Loss:0.6795 Train: 0.5775, Val:0.5719, Test: 0.5799, Time(s/epoch):0.0136
Epoch: 044, Loss:0.6791 Train: 0.5781, Val:0.5719, Test: 0.5799, Time(s/epoch):0.0134
Epoch: 045, Loss:0.6801 Train: 0.5792, Val:0.5719, Test: 0.5799, Time(s/epoch):0.0159
Epoch: 046, Loss:0.6812 Train: 0.5798, Val:0.5719, Test: 0.5799, Time(s/epoch):0.0159
Epoch: 047, Loss:0.6834 Train: 0.5781, Val:0.5719, Test: 0.5799, Time(s/epoch):0.0158
Epoch: 048, Loss:0.6826 Train: 0.5775, Val:0.5736, Test: 0.5782, Time(s/epoch):0.0158
Epoch: 049, Loss:0.6816 Train: 0.5775, Val:0.5736, Test: 0.5782, Time(s/epoch):0.0155
Epoch: 050, Loss:0.6827 Train: 0.5775, Val:0.5736, Test: 0.5782, Time(s/epoch):0.0154
Epoch: 051, Loss:0.6814 Train: 0.5775, Val:0.5736, Test: 0.5782, Time(s/epoch):0.0160
Epoch: 052, Loss:0.6775 Train: 0.5775, Val:0.5736, Test: 0.5782, Time(s/epoch):0.0158
Epoch: 053, Loss:0.6801 Train: 0.5775, Val:0.5736, Test: 0.5799, Time(s/epoch):0.0171
Epoch: 054, Loss:0.6803 Train: 0.5781, Val:0.5736, Test: 0.5799, Time(s/epoch):0.0133
Epoch: 055, Loss:0.6795 Train: 0.5787, Val:0.5736, Test: 0.5799, Time(s/epoch):0.0132
Epoch: 056, Loss:0.6788 Train: 0.5787, Val:0.5736, Test: 0.5799, Time(s/epoch):0.0132
Epoch: 057, Loss:0.6809 Train: 0.5787, Val:0.5736, Test: 0.5782, Time(s/epoch):0.0133
Epoch: 058, Loss:0.6845 Train: 0.5787, Val:0.5719, Test: 0.5799, Time(s/epoch):0.0135
Epoch: 059, Loss:0.6787 Train: 0.5792, Val:0.5719, Test: 0.5782, Time(s/epoch):0.0136
Epoch: 060, Loss:0.6799 Train: 0.5792, Val:0.5753, Test: 0.5782, Time(s/epoch):0.0137
Epoch: 061, Loss:0.6793 Train: 0.5798, Val:0.5736, Test: 0.5765, Time(s/epoch):0.0138
Epoch: 062, Loss:0.6807 Train: 0.5798, Val:0.5736, Test: 0.5782, Time(s/epoch):0.0138
Epoch: 063, Loss:0.6816 Train: 0.5804, Val:0.5736, Test: 0.5782, Time(s/epoch):0.0138
Epoch: 064, Loss:0.6806 Train: 0.5798, Val:0.5736, Test: 0.5782, Time(s/epoch):0.0138
Epoch: 065, Loss:0.6819 Train: 0.5798, Val:0.5736, Test: 0.5782, Time(s/epoch):0.0169
Epoch: 066, Loss:0.6803 Train: 0.5792, Val:0.5719, Test: 0.5782, Time(s/epoch):0.0172
Epoch: 067, Loss:0.6797 Train: 0.5792, Val:0.5719, Test: 0.5782, Time(s/epoch):0.0159
Epoch: 068, Loss:0.6796 Train: 0.5787, Val:0.5719, Test: 0.5782, Time(s/epoch):0.0214
Epoch: 069, Loss:0.6837 Train: 0.5787, Val:0.5736, Test: 0.5765, Time(s/epoch):0.0193
Epoch: 070, Loss:0.6803 Train: 0.5787, Val:0.5736, Test: 0.5765, Time(s/epoch):0.0177
Epoch: 071, Loss:0.6784 Train: 0.5787, Val:0.5736, Test: 0.5765, Time(s/epoch):0.0168
Epoch: 072, Loss:0.6790 Train: 0.5787, Val:0.5736, Test: 0.5765, Time(s/epoch):0.0161
Epoch: 073, Loss:0.6800 Train: 0.5792, Val:0.5736, Test: 0.5765, Time(s/epoch):0.0154
Epoch: 074, Loss:0.6799 Train: 0.5792, Val:0.5736, Test: 0.5765, Time(s/epoch):0.0146
Epoch: 075, Loss:0.6819 Train: 0.5792, Val:0.5736, Test: 0.5765, Time(s/epoch):0.0142
Epoch: 076, Loss:0.6793 Train: 0.5798, Val:0.5736, Test: 0.5765, Time(s/epoch):0.0140
Epoch: 077, Loss:0.6832 Train: 0.5792, Val:0.5736, Test: 0.5765, Time(s/epoch):0.0138
Epoch: 078, Loss:0.6809 Train: 0.5798, Val:0.5736, Test: 0.5765, Time(s/epoch):0.0138
Epoch: 079, Loss:0.6782 Train: 0.5804, Val:0.5736, Test: 0.5765, Time(s/epoch):0.0146
Epoch: 080, Loss:0.6801 Train: 0.5810, Val:0.5719, Test: 0.5782, Time(s/epoch):0.0140
Epoch: 081, Loss:0.6785 Train: 0.5810, Val:0.5719, Test: 0.5782, Time(s/epoch):0.0138
Epoch: 082, Loss:0.6814 Train: 0.5810, Val:0.5719, Test: 0.5782, Time(s/epoch):0.0139
Epoch: 083, Loss:0.6777 Train: 0.5798, Val:0.5719, Test: 0.5782, Time(s/epoch):0.0138
Epoch: 084, Loss:0.6794 Train: 0.5798, Val:0.5719, Test: 0.5782, Time(s/epoch):0.0137
Epoch: 085, Loss:0.6782 Train: 0.5804, Val:0.5719, Test: 0.5765, Time(s/epoch):0.0137
Epoch: 086, Loss:0.6785 Train: 0.5810, Val:0.5719, Test: 0.5765, Time(s/epoch):0.0136
Epoch: 087, Loss:0.6792 Train: 0.5815, Val:0.5719, Test: 0.5765, Time(s/epoch):0.0136
Epoch: 088, Loss:0.6777 Train: 0.5815, Val:0.5719, Test: 0.5765, Time(s/epoch):0.0136
Epoch: 089, Loss:0.6774 Train: 0.5815, Val:0.5719, Test: 0.5765, Time(s/epoch):0.0136
Epoch: 090, Loss:0.6784 Train: 0.5815, Val:0.5736, Test: 0.5765, Time(s/epoch):0.0136
Epoch: 091, Loss:0.6796 Train: 0.5821, Val:0.5771, Test: 0.5765, Time(s/epoch):0.0136
Epoch: 092, Loss:0.6775 Train: 0.5844, Val:0.5753, Test: 0.5731, Time(s/epoch):0.0135
Epoch: 093, Loss:0.6747 Train: 0.5872, Val:0.5736, Test: 0.5697, Time(s/epoch):0.0131
Epoch: 094, Loss:0.6837 Train: 0.5867, Val:0.5736, Test: 0.5680, Time(s/epoch):0.0135
Epoch: 095, Loss:0.6781 Train: 0.5867, Val:0.5736, Test: 0.5680, Time(s/epoch):0.0131
Epoch: 096, Loss:0.6797 Train: 0.5872, Val:0.5736, Test: 0.5714, Time(s/epoch):0.0131
Epoch: 097, Loss:0.6774 Train: 0.5872, Val:0.5719, Test: 0.5714, Time(s/epoch):0.0132
Epoch: 098, Loss:0.6809 Train: 0.5867, Val:0.5719, Test: 0.5731, Time(s/epoch):0.0131
Epoch: 099, Loss:0.6797 Train: 0.5838, Val:0.5736, Test: 0.5731, Time(s/epoch):0.0131
Epoch: 100, Loss:0.6794 Train: 0.5827, Val:0.5736, Test: 0.5748, Time(s/epoch):0.0131
Epoch: 101, Loss:0.6771 Train: 0.5821, Val:0.5736, Test: 0.5765, Time(s/epoch):0.0131
Epoch: 102, Loss:0.6807 Train: 0.5810, Val:0.5736, Test: 0.5748, Time(s/epoch):0.0132
Epoch: 103, Loss:0.6798 Train: 0.5810, Val:0.5736, Test: 0.5765, Time(s/epoch):0.0196
Epoch: 104, Loss:0.6799 Train: 0.5810, Val:0.5753, Test: 0.5748, Time(s/epoch):0.0195
Epoch: 105, Loss:0.6793 Train: 0.5810, Val:0.5753, Test: 0.5748, Time(s/epoch):0.0177
Epoch: 106, Loss:0.6782 Train: 0.5815, Val:0.5753, Test: 0.5748, Time(s/epoch):0.0166
Epoch: 107, Loss:0.6769 Train: 0.5815, Val:0.5719, Test: 0.5765, Time(s/epoch):0.0158
Epoch: 108, Loss:0.6832 Train: 0.5821, Val:0.5736, Test: 0.5782, Time(s/epoch):0.0150
Epoch: 109, Loss:0.6772 Train: 0.5810, Val:0.5719, Test: 0.5782, Time(s/epoch):0.0146
Epoch: 110, Loss:0.6816 Train: 0.5810, Val:0.5736, Test: 0.5782, Time(s/epoch):0.0138
Epoch: 111, Loss:0.6777 Train: 0.5798, Val:0.5736, Test: 0.5782, Time(s/epoch):0.0135
Epoch: 112, Loss:0.6814 Train: 0.5798, Val:0.5771, Test: 0.5748, Time(s/epoch):0.0135
Epoch: 113, Loss:0.6842 Train: 0.5798, Val:0.5771, Test: 0.5748, Time(s/epoch):0.0131
Epoch: 114, Loss:0.6800 Train: 0.5804, Val:0.5771, Test: 0.5748, Time(s/epoch):0.0130
Epoch: 115, Loss:0.6789 Train: 0.5804, Val:0.5771, Test: 0.5748, Time(s/epoch):0.0131
Epoch: 116, Loss:0.6790 Train: 0.5804, Val:0.5788, Test: 0.5748, Time(s/epoch):0.0132
Epoch: 117, Loss:0.6785 Train: 0.5810, Val:0.5771, Test: 0.5748, Time(s/epoch):0.0132
Epoch: 118, Loss:0.6780 Train: 0.5815, Val:0.5771, Test: 0.5748, Time(s/epoch):0.0132
Epoch: 119, Loss:0.6845 Train: 0.5815, Val:0.5771, Test: 0.5782, Time(s/epoch):0.0220
Epoch: 120, Loss:0.6816 Train: 0.5821, Val:0.5736, Test: 0.5765, Time(s/epoch):0.0193
Epoch: 121, Loss:0.6785 Train: 0.5815, Val:0.5753, Test: 0.5765, Time(s/epoch):0.0179
Epoch: 122, Loss:0.6799 Train: 0.5815, Val:0.5753, Test: 0.5765, Time(s/epoch):0.0174
Epoch: 123, Loss:0.6767 Train: 0.5798, Val:0.5788, Test: 0.5765, Time(s/epoch):0.0161
Epoch: 124, Loss:0.6779 Train: 0.5798, Val:0.5771, Test: 0.5782, Time(s/epoch):0.0158
Epoch: 125, Loss:0.6827 Train: 0.5792, Val:0.5753, Test: 0.5765, Time(s/epoch):0.0153
Epoch: 126, Loss:0.6823 Train: 0.5798, Val:0.5753, Test: 0.5782, Time(s/epoch):0.0148
Epoch: 127, Loss:0.6820 Train: 0.5804, Val:0.5753, Test: 0.5782, Time(s/epoch):0.0143
Epoch: 128, Loss:0.6785 Train: 0.5815, Val:0.5788, Test: 0.5782, Time(s/epoch):0.0157
Epoch: 129, Loss:0.6765 Train: 0.5821, Val:0.5771, Test: 0.5748, Time(s/epoch):0.0141
Epoch: 130, Loss:0.6802 Train: 0.5821, Val:0.5788, Test: 0.5731, Time(s/epoch):0.0131
Epoch: 131, Loss:0.6811 Train: 0.5810, Val:0.5788, Test: 0.5748, Time(s/epoch):0.0134
Epoch: 132, Loss:0.6810 Train: 0.5810, Val:0.5788, Test: 0.5765, Time(s/epoch):0.0132
Epoch: 133, Loss:0.6794 Train: 0.5810, Val:0.5771, Test: 0.5765, Time(s/epoch):0.0131
Epoch: 134, Loss:0.6813 Train: 0.5815, Val:0.5771, Test: 0.5765, Time(s/epoch):0.0192
Epoch: 135, Loss:0.6779 Train: 0.5821, Val:0.5771, Test: 0.5765, Time(s/epoch):0.0192
Epoch: 136, Loss:0.6812 Train: 0.5815, Val:0.5771, Test: 0.5765, Time(s/epoch):0.0188
Epoch: 137, Loss:0.6796 Train: 0.5815, Val:0.5753, Test: 0.5765, Time(s/epoch):0.0174
Epoch: 138, Loss:0.6803 Train: 0.5821, Val:0.5753, Test: 0.5765, Time(s/epoch):0.0164
Epoch: 139, Loss:0.6799 Train: 0.5821, Val:0.5753, Test: 0.5765, Time(s/epoch):0.0159
Epoch: 140, Loss:0.6806 Train: 0.5821, Val:0.5753, Test: 0.5765, Time(s/epoch):0.0152
Epoch: 141, Loss:0.6770 Train: 0.5821, Val:0.5771, Test: 0.5765, Time(s/epoch):0.0147
Epoch: 142, Loss:0.6769 Train: 0.5827, Val:0.5771, Test: 0.5782, Time(s/epoch):0.0141
Epoch: 143, Loss:0.6812 Train: 0.5832, Val:0.5771, Test: 0.5799, Time(s/epoch):0.0139
Epoch: 144, Loss:0.6783 Train: 0.5844, Val:0.5771, Test: 0.5799, Time(s/epoch):0.0137
Epoch: 145, Loss:0.6783 Train: 0.5832, Val:0.5771, Test: 0.5816, Time(s/epoch):0.0135
Epoch: 146, Loss:0.6818 Train: 0.5832, Val:0.5771, Test: 0.5816, Time(s/epoch):0.0136
Epoch: 147, Loss:0.6811 Train: 0.5832, Val:0.5753, Test: 0.5799, Time(s/epoch):0.0136
Epoch: 148, Loss:0.6780 Train: 0.5827, Val:0.5736, Test: 0.5799, Time(s/epoch):0.0136
Epoch: 149, Loss:0.6812 Train: 0.5827, Val:0.5736, Test: 0.5799, Time(s/epoch):0.0131
Epoch: 150, Loss:0.6776 Train: 0.5827, Val:0.5736, Test: 0.5799, Time(s/epoch):0.0133
Epoch: 151, Loss:0.6796 Train: 0.5821, Val:0.5736, Test: 0.5799, Time(s/epoch):0.0130
Epoch: 152, Loss:0.6780 Train: 0.5821, Val:0.5736, Test: 0.5748, Time(s/epoch):0.0130
Epoch: 153, Loss:0.6798 Train: 0.5821, Val:0.5753, Test: 0.5748, Time(s/epoch):0.0131
Epoch: 154, Loss:0.6788 Train: 0.5821, Val:0.5753, Test: 0.5748, Time(s/epoch):0.0131
Epoch: 155, Loss:0.6767 Train: 0.5827, Val:0.5771, Test: 0.5748, Time(s/epoch):0.0131
Epoch: 156, Loss:0.6788 Train: 0.5827, Val:0.5771, Test: 0.5748, Time(s/epoch):0.0130
Epoch: 157, Loss:0.6776 Train: 0.5832, Val:0.5771, Test: 0.5748, Time(s/epoch):0.0131
Epoch: 158, Loss:0.6781 Train: 0.5832, Val:0.5771, Test: 0.5748, Time(s/epoch):0.0130
Epoch: 159, Loss:0.6785 Train: 0.5832, Val:0.5771, Test: 0.5748, Time(s/epoch):0.0130
Epoch: 160, Loss:0.6759 Train: 0.5832, Val:0.5771, Test: 0.5748, Time(s/epoch):0.0130
Epoch: 161, Loss:0.6835 Train: 0.5827, Val:0.5771, Test: 0.5748, Time(s/epoch):0.0131
Epoch: 162, Loss:0.6771 Train: 0.5821, Val:0.5771, Test: 0.5748, Time(s/epoch):0.0130
Epoch: 163, Loss:0.6789 Train: 0.5827, Val:0.5771, Test: 0.5748, Time(s/epoch):0.0131
Epoch: 164, Loss:0.6785 Train: 0.5821, Val:0.5771, Test: 0.5748, Time(s/epoch):0.0130
Epoch: 165, Loss:0.6777 Train: 0.5821, Val:0.5771, Test: 0.5748, Time(s/epoch):0.0131
Epoch: 166, Loss:0.6793 Train: 0.5821, Val:0.5771, Test: 0.5748, Time(s/epoch):0.0131
Epoch: 167, Loss:0.6832 Train: 0.5810, Val:0.5753, Test: 0.5748, Time(s/epoch):0.0133
Epoch: 168, Loss:0.6757 Train: 0.5804, Val:0.5753, Test: 0.5748, Time(s/epoch):0.0133
Epoch: 169, Loss:0.6800 Train: 0.5804, Val:0.5753, Test: 0.5748, Time(s/epoch):0.0133
Epoch: 170, Loss:0.6799 Train: 0.5810, Val:0.5753, Test: 0.5765, Time(s/epoch):0.0131
Epoch: 171, Loss:0.6769 Train: 0.5804, Val:0.5753, Test: 0.5748, Time(s/epoch):0.0131
Epoch: 172, Loss:0.6782 Train: 0.5804, Val:0.5788, Test: 0.5748, Time(s/epoch):0.0132
Epoch: 173, Loss:0.6784 Train: 0.5810, Val:0.5771, Test: 0.5782, Time(s/epoch):0.0131
Epoch: 174, Loss:0.6816 Train: 0.5810, Val:0.5771, Test: 0.5765, Time(s/epoch):0.0131
Epoch: 175, Loss:0.6805 Train: 0.5815, Val:0.5771, Test: 0.5782, Time(s/epoch):0.0131
Epoch: 176, Loss:0.6800 Train: 0.5810, Val:0.5753, Test: 0.5765, Time(s/epoch):0.0130
Epoch: 177, Loss:0.6783 Train: 0.5810, Val:0.5753, Test: 0.5765, Time(s/epoch):0.0131
Epoch: 178, Loss:0.6843 Train: 0.5810, Val:0.5753, Test: 0.5782, Time(s/epoch):0.0131
Epoch: 179, Loss:0.6778 Train: 0.5810, Val:0.5736, Test: 0.5782, Time(s/epoch):0.0130
Epoch: 180, Loss:0.6764 Train: 0.5810, Val:0.5736, Test: 0.5782, Time(s/epoch):0.0130
Epoch: 181, Loss:0.6784 Train: 0.5810, Val:0.5753, Test: 0.5782, Time(s/epoch):0.0131
Epoch: 182, Loss:0.6778 Train: 0.5810, Val:0.5753, Test: 0.5782, Time(s/epoch):0.0132
Epoch: 183, Loss:0.6761 Train: 0.5821, Val:0.5771, Test: 0.5782, Time(s/epoch):0.0132
Epoch: 184, Loss:0.6785 Train: 0.5821, Val:0.5788, Test: 0.5782, Time(s/epoch):0.0133
Epoch: 185, Loss:0.6807 Train: 0.5821, Val:0.5788, Test: 0.5782, Time(s/epoch):0.0133
Epoch: 186, Loss:0.6781 Train: 0.5815, Val:0.5771, Test: 0.5799, Time(s/epoch):0.0131
Epoch: 187, Loss:0.6775 Train: 0.5815, Val:0.5753, Test: 0.5816, Time(s/epoch):0.0129
Epoch: 188, Loss:0.6768 Train: 0.5815, Val:0.5771, Test: 0.5782, Time(s/epoch):0.0130
Epoch: 189, Loss:0.6794 Train: 0.5832, Val:0.5771, Test: 0.5748, Time(s/epoch):0.0109
Epoch: 190, Loss:0.6823 Train: 0.5815, Val:0.5771, Test: 0.5765, Time(s/epoch):0.0110
Epoch: 191, Loss:0.6802 Train: 0.5815, Val:0.5788, Test: 0.5782, Time(s/epoch):0.0109
Epoch: 192, Loss:0.6961 Train: 0.5838, Val:0.5771, Test: 0.5782, Time(s/epoch):0.0107
Epoch: 193, Loss:0.6831 Train: 0.5832, Val:0.5753, Test: 0.5748, Time(s/epoch):0.0110
Epoch: 194, Loss:0.6752 Train: 0.5832, Val:0.5753, Test: 0.5765, Time(s/epoch):0.0113
Epoch: 195, Loss:0.6778 Train: 0.5827, Val:0.5753, Test: 0.5765, Time(s/epoch):0.0105
Epoch: 196, Loss:0.6794 Train: 0.5832, Val:0.5753, Test: 0.5782, Time(s/epoch):0.0108
Epoch: 197, Loss:0.6785 Train: 0.5838, Val:0.5753, Test: 0.5782, Time(s/epoch):0.0109
Epoch: 198, Loss:0.6750 Train: 0.5844, Val:0.5753, Test: 0.5782, Time(s/epoch):0.0109
Epoch: 199, Loss:0.6777 Train: 0.5838, Val:0.5753, Test: 0.5782, Time(s/epoch):0.0102
Epoch: 200, Loss:0.6791 Train: 0.5849, Val:0.5736, Test: 0.5799, Time(s/epoch):0.0105
Epoch: 201, Loss:0.6768 Train: 0.5855, Val:0.5771, Test: 0.5851, Time(s/epoch):0.0104
Epoch: 202, Loss:0.6795 Train: 0.5849, Val:0.5788, Test: 0.5868, Time(s/epoch):0.0103
Epoch: 203, Loss:0.6751 Train: 0.5832, Val:0.5788, Test: 0.5834, Time(s/epoch):0.0103
Epoch: 204, Loss:0.6750 Train: 0.5832, Val:0.5788, Test: 0.5834, Time(s/epoch):0.0102
Epoch: 205, Loss:0.6768 Train: 0.5844, Val:0.5771, Test: 0.5816, Time(s/epoch):0.0103
Epoch: 206, Loss:0.6840 Train: 0.5838, Val:0.5788, Test: 0.5834, Time(s/epoch):0.0107
Epoch: 207, Loss:0.6810 Train: 0.5838, Val:0.5788, Test: 0.5834, Time(s/epoch):0.0103
Epoch: 208, Loss:0.6803 Train: 0.5827, Val:0.5805, Test: 0.5851, Time(s/epoch):0.0102
Epoch: 209, Loss:0.6776 Train: 0.5827, Val:0.5805, Test: 0.5851, Time(s/epoch):0.0103
Epoch: 210, Loss:0.6801 Train: 0.5827, Val:0.5753, Test: 0.5782, Time(s/epoch):0.0105
Epoch: 211, Loss:0.6762 Train: 0.5832, Val:0.5753, Test: 0.5782, Time(s/epoch):0.0111
Epoch: 212, Loss:0.6791 Train: 0.5832, Val:0.5753, Test: 0.5782, Time(s/epoch):0.0117
Epoch: 213, Loss:0.6800 Train: 0.5821, Val:0.5771, Test: 0.5765, Time(s/epoch):0.0114
Epoch: 214, Loss:0.6808 Train: 0.5821, Val:0.5771, Test: 0.5782, Time(s/epoch):0.0113
Epoch: 215, Loss:0.6842 Train: 0.5821, Val:0.5788, Test: 0.5799, Time(s/epoch):0.0118
Epoch: 216, Loss:0.6798 Train: 0.5821, Val:0.5771, Test: 0.5816, Time(s/epoch):0.0142
Epoch: 217, Loss:0.6805 Train: 0.5827, Val:0.5753, Test: 0.5799, Time(s/epoch):0.0111
Epoch: 218, Loss:0.6779 Train: 0.5821, Val:0.5753, Test: 0.5782, Time(s/epoch):0.0114
Epoch: 219, Loss:0.6780 Train: 0.5827, Val:0.5753, Test: 0.5782, Time(s/epoch):0.0113
Epoch: 220, Loss:0.6774 Train: 0.5827, Val:0.5753, Test: 0.5782, Time(s/epoch):0.0120
Epoch: 221, Loss:0.6795 Train: 0.5827, Val:0.5753, Test: 0.5782, Time(s/epoch):0.0119
Epoch: 222, Loss:0.6792 Train: 0.5827, Val:0.5753, Test: 0.5765, Time(s/epoch):0.0115
Epoch: 223, Loss:0.6823 Train: 0.5827, Val:0.5753, Test: 0.5765, Time(s/epoch):0.0115
Epoch: 224, Loss:0.6789 Train: 0.5827, Val:0.5753, Test: 0.5765, Time(s/epoch):0.0116
Epoch: 225, Loss:0.6797 Train: 0.5821, Val:0.5753, Test: 0.5765, Time(s/epoch):0.0112
Epoch: 226, Loss:0.6769 Train: 0.5821, Val:0.5753, Test: 0.5765, Time(s/epoch):0.0112
Epoch: 227, Loss:0.6797 Train: 0.5827, Val:0.5753, Test: 0.5765, Time(s/epoch):0.0110
Epoch: 228, Loss:0.6776 Train: 0.5827, Val:0.5771, Test: 0.5748, Time(s/epoch):0.0114
