repeat 1/3
Data(x=[10641, 33], edge_index=[2, 44874], y=[10641], central_mask=[10641], train_mask=[10641], val_mask=[10641], test_mask=[10641])
JKNet(
  (convs): ModuleList(
    (0): GCNConv(33, 64)
    (1): GCNConv(64, 64)
  )
  (jump): JumpingKnowledge(cat)
  (lin): Linear(128, 2, bias=True)
)
auto fixed data split seed to 0, model init seed to 0
Data(x=[10641, 33], edge_index=[2, 44874], y=[10641], central_mask=[10641], train_mask=[10641], val_mask=[10641], test_mask=[10641])
[Dataset-Company()] train_num:1754, val_num:584, test_num:585, class_num:2
Epoch: 060, Loss:0.6587 Train: 0.6089, Val:0.5822, Test: 0.5744, Time(s/epoch):0.0161
Epoch: 061, Loss:0.6625 Train: 0.6078, Val:0.5822, Test: 0.5761, Time(s/epoch):0.0161
Epoch: 062, Loss:0.6590 Train: 0.6083, Val:0.5839, Test: 0.5692, Time(s/epoch):0.0161
Epoch: 063, Loss:0.6582 Train: 0.6112, Val:0.5822, Test: 0.5709, Time(s/epoch):0.0161
Epoch: 064, Loss:0.6610 Train: 0.6100, Val:0.5771, Test: 0.5675, Time(s/epoch):0.0160
Epoch: 065, Loss:0.6593 Train: 0.6123, Val:0.5702, Test: 0.5692, Time(s/epoch):0.0164
Epoch: 066, Loss:0.6661 Train: 0.6123, Val:0.5634, Test: 0.5726, Time(s/epoch):0.0159
Epoch: 067, Loss:0.6607 Train: 0.6123, Val:0.5599, Test: 0.5744, Time(s/epoch):0.0178
Epoch: 068, Loss:0.6599 Train: 0.6112, Val:0.5634, Test: 0.5709, Time(s/epoch):0.0183
Epoch: 069, Loss:0.6630 Train: 0.6112, Val:0.5616, Test: 0.5726, Time(s/epoch):0.0267
Epoch: 070, Loss:0.6584 Train: 0.6100, Val:0.5651, Test: 0.5744, Time(s/epoch):0.0238
Epoch: 071, Loss:0.6578 Train: 0.6140, Val:0.5685, Test: 0.5778, Time(s/epoch):0.0242
Epoch: 072, Loss:0.6578 Train: 0.6135, Val:0.5685, Test: 0.5778, Time(s/epoch):0.0205
Epoch: 073, Loss:0.6616 Train: 0.6106, Val:0.5771, Test: 0.5778, Time(s/epoch):0.0196
Epoch: 074, Loss:0.6595 Train: 0.6146, Val:0.5788, Test: 0.5726, Time(s/epoch):0.0194
Epoch: 075, Loss:0.6609 Train: 0.6129, Val:0.5771, Test: 0.5726, Time(s/epoch):0.0194
Epoch: 076, Loss:0.6566 Train: 0.6112, Val:0.5771, Test: 0.5744, Time(s/epoch):0.0192
Epoch: 077, Loss:0.6612 Train: 0.6095, Val:0.5771, Test: 0.5726, Time(s/epoch):0.0193
Epoch: 078, Loss:0.6604 Train: 0.6083, Val:0.5736, Test: 0.5761, Time(s/epoch):0.0196
Epoch: 079, Loss:0.6599 Train: 0.6055, Val:0.5668, Test: 0.5761, Time(s/epoch):0.0195
Epoch: 080, Loss:0.6572 Train: 0.6055, Val:0.5702, Test: 0.5761, Time(s/epoch):0.0195
Epoch: 081, Loss:0.6601 Train: 0.6055, Val:0.5651, Test: 0.5761, Time(s/epoch):0.0195
Epoch: 082, Loss:0.6579 Train: 0.6049, Val:0.5719, Test: 0.5761, Time(s/epoch):0.0196
Epoch: 083, Loss:0.6589 Train: 0.6060, Val:0.5753, Test: 0.5726, Time(s/epoch):0.0197
Epoch: 084, Loss:0.6580 Train: 0.6078, Val:0.5822, Test: 0.5726, Time(s/epoch):0.0197
Epoch: 085, Loss:0.6611 Train: 0.6140, Val:0.5788, Test: 0.5692, Time(s/epoch):0.0196
Epoch: 086, Loss:0.6609 Train: 0.6129, Val:0.5788, Test: 0.5692, Time(s/epoch):0.0196
Epoch: 087, Loss:0.6573 Train: 0.6123, Val:0.5771, Test: 0.5692, Time(s/epoch):0.0196
Epoch: 088, Loss:0.6613 Train: 0.6083, Val:0.5753, Test: 0.5709, Time(s/epoch):0.0197
Epoch: 089, Loss:0.6599 Train: 0.6066, Val:0.5736, Test: 0.5778, Time(s/epoch):0.0201
Epoch: 090, Loss:0.6605 Train: 0.6095, Val:0.5736, Test: 0.5795, Time(s/epoch):0.0199
Epoch: 091, Loss:0.6606 Train: 0.6095, Val:0.5719, Test: 0.5744, Time(s/epoch):0.0197
Epoch: 092, Loss:0.6608 Train: 0.6100, Val:0.5719, Test: 0.5709, Time(s/epoch):0.0197
Epoch: 093, Loss:0.6609 Train: 0.6100, Val:0.5753, Test: 0.5761, Time(s/epoch):0.0196
Epoch: 094, Loss:0.6624 Train: 0.6072, Val:0.5753, Test: 0.5726, Time(s/epoch):0.0196
Epoch: 095, Loss:0.6606 Train: 0.6083, Val:0.5771, Test: 0.5761, Time(s/epoch):0.0196
Epoch: 096, Loss:0.6562 Train: 0.6112, Val:0.5753, Test: 0.5795, Time(s/epoch):0.0196
Epoch: 097, Loss:0.6586 Train: 0.6060, Val:0.5719, Test: 0.5761, Time(s/epoch):0.0185
Epoch: 098, Loss:0.6575 Train: 0.6032, Val:0.5736, Test: 0.5726, Time(s/epoch):0.0165
Epoch: 099, Loss:0.6592 Train: 0.6021, Val:0.5736, Test: 0.5726, Time(s/epoch):0.0188
Epoch: 100, Loss:0.6600 Train: 0.6038, Val:0.5719, Test: 0.5726, Time(s/epoch):0.0196
Epoch: 101, Loss:0.6586 Train: 0.6055, Val:0.5771, Test: 0.5726, Time(s/epoch):0.0194
Epoch: 102, Loss:0.6603 Train: 0.6078, Val:0.5753, Test: 0.5761, Time(s/epoch):0.0195
Epoch: 103, Loss:0.6612 Train: 0.6095, Val:0.5736, Test: 0.5761, Time(s/epoch):0.0196
Epoch: 104, Loss:0.6563 Train: 0.6112, Val:0.5753, Test: 0.5778, Time(s/epoch):0.0197
Epoch: 105, Loss:0.6596 Train: 0.6129, Val:0.5753, Test: 0.5812, Time(s/epoch):0.0194
Epoch: 106, Loss:0.6611 Train: 0.6152, Val:0.5753, Test: 0.5795, Time(s/epoch):0.0191
Epoch: 107, Loss:0.6602 Train: 0.6129, Val:0.5736, Test: 0.5778, Time(s/epoch):0.0197
Epoch: 108, Loss:0.6587 Train: 0.6123, Val:0.5702, Test: 0.5761, Time(s/epoch):0.0160
Epoch: 109, Loss:0.6595 Train: 0.6112, Val:0.5753, Test: 0.5795, Time(s/epoch):0.0161
Epoch: 110, Loss:0.6597 Train: 0.6112, Val:0.5753, Test: 0.5863, Time(s/epoch):0.0158
Epoch: 111, Loss:0.6587 Train: 0.6112, Val:0.5719, Test: 0.5829, Time(s/epoch):0.0159
Epoch: 112, Loss:0.6569 Train: 0.6095, Val:0.5702, Test: 0.5829, Time(s/epoch):0.0169
Epoch: 113, Loss:0.6580 Train: 0.6123, Val:0.5719, Test: 0.5829, Time(s/epoch):0.0161
Epoch: 114, Loss:0.6600 Train: 0.6117, Val:0.5719, Test: 0.5829, Time(s/epoch):0.0162
Epoch: 115, Loss:0.6573 Train: 0.6135, Val:0.5736, Test: 0.5795, Time(s/epoch):0.0159
Epoch: 116, Loss:0.6608 Train: 0.6152, Val:0.5736, Test: 0.5744, Time(s/epoch):0.0160
Epoch: 117, Loss:0.6598 Train: 0.6106, Val:0.5788, Test: 0.5795, Time(s/epoch):0.0160
Epoch: 118, Loss:0.6594 Train: 0.6112, Val:0.5771, Test: 0.5795, Time(s/epoch):0.0160
Epoch: 119, Loss:0.6601 Train: 0.6089, Val:0.5753, Test: 0.5778, Time(s/epoch):0.0159
Epoch: 120, Loss:0.6607 Train: 0.6083, Val:0.5736, Test: 0.5795, Time(s/epoch):0.0158
Epoch: 121, Loss:0.6598 Train: 0.6123, Val:0.5805, Test: 0.5812, Time(s/epoch):0.0159
Epoch: 122, Loss:0.6570 Train: 0.6100, Val:0.5822, Test: 0.5863, Time(s/epoch):0.0160
Epoch: 123, Loss:0.6589 Train: 0.6100, Val:0.5736, Test: 0.5812, Time(s/epoch):0.0158
Epoch: 124, Loss:0.6579 Train: 0.6112, Val:0.5651, Test: 0.5778, Time(s/epoch):0.0158
Epoch: 125, Loss:0.6599 Train: 0.6112, Val:0.5651, Test: 0.5812, Time(s/epoch):0.0167
Epoch: 126, Loss:0.6600 Train: 0.6117, Val:0.5753, Test: 0.5812, Time(s/epoch):0.0165
Epoch: 127, Loss:0.6544 Train: 0.6095, Val:0.5736, Test: 0.5829, Time(s/epoch):0.0162
Epoch: 128, Loss:0.6590 Train: 0.6089, Val:0.5771, Test: 0.5846, Time(s/epoch):0.0167
Epoch: 129, Loss:0.6581 Train: 0.6129, Val:0.5719, Test: 0.5795, Time(s/epoch):0.0163
Epoch: 130, Loss:0.6578 Train: 0.6129, Val:0.5685, Test: 0.5846, Time(s/epoch):0.0160
Epoch: 131, Loss:0.6595 Train: 0.6095, Val:0.5668, Test: 0.5795, Time(s/epoch):0.0158
Epoch: 132, Loss:0.6579 Train: 0.6066, Val:0.5719, Test: 0.5795, Time(s/epoch):0.0159
Epoch: 133, Loss:0.6547 Train: 0.6055, Val:0.5753, Test: 0.5761, Time(s/epoch):0.0158
Epoch: 134, Loss:0.6547 Train: 0.6055, Val:0.5736, Test: 0.5744, Time(s/epoch):0.0158
Epoch: 135, Loss:0.6605 Train: 0.6078, Val:0.5771, Test: 0.5829, Time(s/epoch):0.0158
Epoch: 136, Loss:0.6584 Train: 0.6072, Val:0.5753, Test: 0.5778, Time(s/epoch):0.0157
Epoch: 137, Loss:0.6590 Train: 0.6123, Val:0.5771, Test: 0.5795, Time(s/epoch):0.0158
Epoch: 138, Loss:0.6565 Train: 0.6174, Val:0.5685, Test: 0.5778, Time(s/epoch):0.0164
Epoch: 139, Loss:0.6607 Train: 0.6163, Val:0.5651, Test: 0.5846, Time(s/epoch):0.0163
Epoch: 140, Loss:0.6620 Train: 0.6146, Val:0.5736, Test: 0.5829, Time(s/epoch):0.0159
Epoch: 141, Loss:0.6586 Train: 0.6135, Val:0.5736, Test: 0.5812, Time(s/epoch):0.0159
Epoch: 142, Loss:0.6589 Train: 0.6140, Val:0.5771, Test: 0.5726, Time(s/epoch):0.0159
Epoch: 143, Loss:0.6583 Train: 0.6123, Val:0.5753, Test: 0.5692, Time(s/epoch):0.0161
Epoch: 144, Loss:0.6605 Train: 0.6083, Val:0.5736, Test: 0.5709, Time(s/epoch):0.0159
Epoch: 145, Loss:0.6621 Train: 0.6066, Val:0.5753, Test: 0.5692, Time(s/epoch):0.0157
Epoch: 146, Loss:0.6589 Train: 0.6066, Val:0.5753, Test: 0.5658, Time(s/epoch):0.0156
Epoch: 147, Loss:0.6633 Train: 0.6095, Val:0.5771, Test: 0.5641, Time(s/epoch):0.0157
Epoch: 148, Loss:0.6613 Train: 0.6060, Val:0.5788, Test: 0.5641, Time(s/epoch):0.0156
Epoch: 149, Loss:0.6590 Train: 0.6066, Val:0.5736, Test: 0.5692, Time(s/epoch):0.0155
Epoch: 150, Loss:0.6574 Train: 0.6060, Val:0.5702, Test: 0.5692, Time(s/epoch):0.0155
Epoch: 151, Loss:0.6592 Train: 0.6083, Val:0.5719, Test: 0.5692, Time(s/epoch):0.0185
Epoch: 152, Loss:0.6577 Train: 0.6066, Val:0.5736, Test: 0.5658, Time(s/epoch):0.0159
Epoch: 153, Loss:0.6615 Train: 0.6072, Val:0.5753, Test: 0.5675, Time(s/epoch):0.0159
Epoch: 154, Loss:0.6582 Train: 0.6066, Val:0.5788, Test: 0.5675, Time(s/epoch):0.0158
Epoch: 155, Loss:0.6571 Train: 0.6072, Val:0.5788, Test: 0.5726, Time(s/epoch):0.0158
Epoch: 156, Loss:0.6604 Train: 0.6095, Val:0.5771, Test: 0.5744, Time(s/epoch):0.0159
Epoch: 157, Loss:0.6588 Train: 0.6089, Val:0.5822, Test: 0.5761, Time(s/epoch):0.0160
Epoch: 158, Loss:0.6570 Train: 0.6078, Val:0.5788, Test: 0.5778, Time(s/epoch):0.0158
Epoch: 159, Loss:0.6605 Train: 0.6089, Val:0.5788, Test: 0.5761, Time(s/epoch):0.0155
Epoch: 160, Loss:0.6601 Train: 0.6083, Val:0.5771, Test: 0.5778, Time(s/epoch):0.0154
Epoch: 161, Loss:0.6554 Train: 0.6089, Val:0.5753, Test: 0.5761, Time(s/epoch):0.0154
Epoch: 162, Loss:0.6566 Train: 0.6055, Val:0.5753, Test: 0.5778, Time(s/epoch):0.0157
Epoch: 163, Loss:0.6603 Train: 0.6049, Val:0.5771, Test: 0.5778, Time(s/epoch):0.0155
Epoch: 164, Loss:0.6569 Train: 0.6072, Val:0.5736, Test: 0.5761, Time(s/epoch):0.0162
Epoch: 165, Loss:0.6622 Train: 0.6078, Val:0.5719, Test: 0.5761, Time(s/epoch):0.0158
Epoch: 166, Loss:0.6564 Train: 0.6106, Val:0.5753, Test: 0.5778, Time(s/epoch):0.0160
Epoch: 167, Loss:0.6594 Train: 0.6112, Val:0.5753, Test: 0.5744, Time(s/epoch):0.0158
Epoch: 168, Loss:0.6560 Train: 0.6129, Val:0.5753, Test: 0.5726, Time(s/epoch):0.0164
Epoch: 169, Loss:0.6583 Train: 0.6129, Val:0.5788, Test: 0.5795, Time(s/epoch):0.0165
Epoch: 170, Loss:0.6543 Train: 0.6129, Val:0.5805, Test: 0.5709, Time(s/epoch):0.0165
Epoch: 171, Loss:0.6567 Train: 0.6140, Val:0.5788, Test: 0.5709, Time(s/epoch):0.0164
Epoch: 172, Loss:0.6578 Train: 0.6163, Val:0.5719, Test: 0.5692, Time(s/epoch):0.0166
Epoch: 173, Loss:0.6573 Train: 0.6157, Val:0.5736, Test: 0.5692, Time(s/epoch):0.0186
Epoch: 174, Loss:0.6575 Train: 0.6152, Val:0.5719, Test: 0.5675, Time(s/epoch):0.0183
Epoch: 175, Loss:0.6617 Train: 0.6135, Val:0.5753, Test: 0.5658, Time(s/epoch):0.0169
Epoch: 176, Loss:0.6559 Train: 0.6152, Val:0.5736, Test: 0.5692, Time(s/epoch):0.0187
Epoch: 177, Loss:0.6589 Train: 0.6146, Val:0.5771, Test: 0.5726, Time(s/epoch):0.0242
Epoch: 178, Loss:0.6615 Train: 0.6100, Val:0.5771, Test: 0.5744, Time(s/epoch):0.0223
Epoch: 179, Loss:0.6568 Train: 0.6095, Val:0.5771, Test: 0.5726, Time(s/epoch):0.0211
Epoch: 180, Loss:0.6556 Train: 0.6106, Val:0.5771, Test: 0.5778, Time(s/epoch):0.0203
Epoch: 181, Loss:0.6619 Train: 0.6112, Val:0.5736, Test: 0.5726, Time(s/epoch):0.0198
Epoch: 182, Loss:0.6533 Train: 0.6117, Val:0.5736, Test: 0.5744, Time(s/epoch):0.0196
Epoch: 183, Loss:0.6554 Train: 0.6157, Val:0.5771, Test: 0.5744, Time(s/epoch):0.0196
Epoch: 184, Loss:0.6576 Train: 0.6146, Val:0.5788, Test: 0.5726, Time(s/epoch):0.0196
Epoch: 185, Loss:0.6581 Train: 0.6169, Val:0.5719, Test: 0.5744, Time(s/epoch):0.0195
Epoch: 186, Loss:0.6599 Train: 0.6163, Val:0.5702, Test: 0.5778, Time(s/epoch):0.0203
Epoch: 187, Loss:0.6582 Train: 0.6123, Val:0.5702, Test: 0.5846, Time(s/epoch):0.0196
Epoch: 188, Loss:0.6598 Train: 0.6123, Val:0.5702, Test: 0.5829, Time(s/epoch):0.0194
Epoch: 189, Loss:0.6582 Train: 0.6100, Val:0.5719, Test: 0.5829, Time(s/epoch):0.0221
Epoch: 190, Loss:0.6604 Train: 0.6100, Val:0.5771, Test: 0.5829, Time(s/epoch):0.0219
Epoch: 191, Loss:0.6587 Train: 0.6089, Val:0.5805, Test: 0.5880, Time(s/epoch):0.0209
Epoch: 192, Loss:0.6570 Train: 0.6106, Val:0.5788, Test: 0.5846, Time(s/epoch):0.0219
Epoch: 193, Loss:0.6559 Train: 0.6112, Val:0.5788, Test: 0.5761, Time(s/epoch):0.0197
Epoch: 194, Loss:0.6596 Train: 0.6123, Val:0.5822, Test: 0.5795, Time(s/epoch):0.0193
Epoch: 195, Loss:0.6578 Train: 0.6123, Val:0.5839, Test: 0.5778, Time(s/epoch):0.0193
Epoch: 196, Loss:0.6568 Train: 0.6095, Val:0.5805, Test: 0.5795, Time(s/epoch):0.0197
Epoch: 197, Loss:0.6607 Train: 0.6106, Val:0.5822, Test: 0.5812, Time(s/epoch):0.0195
Epoch: 198, Loss:0.6586 Train: 0.6089, Val:0.5788, Test: 0.5778, Time(s/epoch):0.0194
Epoch: 199, Loss:0.6577 Train: 0.6078, Val:0.5753, Test: 0.5761, Time(s/epoch):0.0193
Epoch: 200, Loss:0.6585 Train: 0.6100, Val:0.5805, Test: 0.5726, Time(s/epoch):0.0193
Epoch: 201, Loss:0.6605 Train: 0.6100, Val:0.5805, Test: 0.5726, Time(s/epoch):0.0193
Epoch: 202, Loss:0.6588 Train: 0.6112, Val:0.5805, Test: 0.5744, Time(s/epoch):0.0193
Epoch: 203, Loss:0.6594 Train: 0.6100, Val:0.5805, Test: 0.5709, Time(s/epoch):0.0193
Epoch: 204, Loss:0.6600 Train: 0.6072, Val:0.5805, Test: 0.5778, Time(s/epoch):0.0193
Epoch: 205, Loss:0.6589 Train: 0.6072, Val:0.5805, Test: 0.5812, Time(s/epoch):0.0193
Epoch: 206, Loss:0.6610 Train: 0.6089, Val:0.5839, Test: 0.5812, Time(s/epoch):0.0193
Epoch: 207, Loss:0.6570 Train: 0.6072, Val:0.5839, Test: 0.5761, Time(s/epoch):0.0194
Epoch: 208, Loss:0.6586 Train: 0.6083, Val:0.5788, Test: 0.5778, Time(s/epoch):0.0194
Epoch: 209, Loss:0.6591 Train: 0.6083, Val:0.5822, Test: 0.5761, Time(s/epoch):0.0193
Epoch: 210, Loss:0.6590 Train: 0.6095, Val:0.5788, Test: 0.5812, Time(s/epoch):0.0194
Epoch: 211, Loss:0.6576 Train: 0.6095, Val:0.5771, Test: 0.5846, Time(s/epoch):0.0193
Epoch: 212, Loss:0.6577 Train: 0.6100, Val:0.5788, Test: 0.5829, Time(s/epoch):0.0193
Epoch: 213, Loss:0.6589 Train: 0.6123, Val:0.5771, Test: 0.5795, Time(s/epoch):0.0191
Epoch: 214, Loss:0.6545 Train: 0.6123, Val:0.5788, Test: 0.5778, Time(s/epoch):0.0193
Epoch: 215, Loss:0.6614 Train: 0.6112, Val:0.5771, Test: 0.5744, Time(s/epoch):0.0192
Epoch: 216, Loss:0.6540 Train: 0.6100, Val:0.5788, Test: 0.5761, Time(s/epoch):0.0193
Epoch: 217, Loss:0.6588 Train: 0.6089, Val:0.5822, Test: 0.5761, Time(s/epoch):0.0193
Epoch: 218, Loss:0.6559 Train: 0.6106, Val:0.5839, Test: 0.5761, Time(s/epoch):0.0185
Epoch: 219, Loss:0.6565 Train: 0.6095, Val:0.5822, Test: 0.5726, Time(s/epoch):0.0165
Epoch: 220, Loss:0.6575 Train: 0.6106, Val:0.5839, Test: 0.5812, Time(s/epoch):0.0160
Epoch: 221, Loss:0.6604 Train: 0.6106, Val:0.5822, Test: 0.5812, Time(s/epoch):0.0159
Epoch: 222, Loss:0.6579 Train: 0.6095, Val:0.5856, Test: 0.5795, Time(s/epoch):0.0158
Epoch: 223, Loss:0.6607 Train: 0.6083, Val:0.5873, Test: 0.5761, Time(s/epoch):0.0156
Epoch: 224, Loss:0.6554 Train: 0.6078, Val:0.5856, Test: 0.5744, Time(s/epoch):0.0156
Epoch: 225, Loss:0.6545 Train: 0.6100, Val:0.5856, Test: 0.5761, Time(s/epoch):0.0156
Epoch: 226, Loss:0.6544 Train: 0.6117, Val:0.5822, Test: 0.5761, Time(s/epoch):0.0156
Epoch: 227, Loss:0.6598 Train: 0.6140, Val:0.5788, Test: 0.5726, Time(s/epoch):0.0156
Epoch: 228, Loss:0.6538 Train: 0.6123, Val:0.5771, Test: 0.5778, Time(s/epoch):0.0156
Epoch: 229, Loss:0.6561 Train: 0.6117, Val:0.5822, Test: 0.5795, Time(s/epoch):0.0157
Epoch: 230, Loss:0.6605 Train: 0.6146, Val:0.5788, Test: 0.5726, Time(s/epoch):0.0156
Epoch: 231, Loss:0.6624 Train: 0.6129, Val:0.5805, Test: 0.5726, Time(s/epoch):0.0188
Epoch: 232, Loss:0.6598 Train: 0.6146, Val:0.5822, Test: 0.5778, Time(s/epoch):0.0160
Epoch: 233, Loss:0.6605 Train: 0.6146, Val:0.5788, Test: 0.5726, Time(s/epoch):0.0161
Epoch: 234, Loss:0.6597 Train: 0.6117, Val:0.5788, Test: 0.5726, Time(s/epoch):0.0166
Epoch: 235, Loss:0.6559 Train: 0.6100, Val:0.5771, Test: 0.5709, Time(s/epoch):0.0168
